,word,OA_frequency,NOA_frequency,oa_noa,expected_oa,expected_noa,chi_square,p_value,depletion_rate
11858,Haemophilus ducreyi,3,1,4,1.781290371732406,2.218709628267594,1.5032294908806607,0.22017511989519356,1.6841723548319243
11859,XYY Karyotype,2,2,4,1.781290371732406,2.218709628267594,0.048412845315450724,0.8258484198571171,1.1227815698879495
11860,Gallium Radioisotopes,14,25,39,17.36758112439096,21.63241887560904,1.1772164450845137,0.2779234013577513,0.8060995886375022
11861,Groundwater,213,774,987,439.53339922497116,547.4666007750288,210.4903184238148,1.0737243551487509e-47,0.48460481131941896
11862,Football,114,254,368,163.87871419938136,204.12128580061864,27.369538497601372,1.6805777919348686e-07,0.6956364074305774
11863,Gnetum,1,1,2,0.890645185866203,1.109354814133797,0.024206422657725362,0.8763608321095353,1.1227815698879495
11864,Solanum melongena,6,14,20,8.906451858662031,11.093548141337969,1.7099407658842258,0.19099305600331498,0.6736689419327697
11865,Duodenum,109,186,295,131.37016491526495,163.62983508473505,6.867539242453518,0.008777543435745955,0.8297165499510949
11866,Small-Conductance Calcium-Activated Potassium Channels,17,6,23,10.242419637461335,12.757580362538665,8.03784073020255,0.004581011128385026,1.6597640598343602
11867,"Schizophrenia, Catatonic",2,2,4,1.781290371732406,2.218709628267594,0.048412845315450724,0.8258484198571171,1.1227815698879495
11868,Ropivacaine,39,72,111,49.43080781557427,61.56919218442573,3.9682379199655724,0.046366268360063884,0.7889816437050456
11869,Macrostomia,0,2,2,0.890645185866203,1.109354814133797,1.6056994110791034,0.20509738754846735,0.0
11870,Pycnoporus,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
11871,Feline Acquired Immunodeficiency Syndrome,7,7,14,6.234516301063421,7.765483698936579,0.1694449586040777,0.6806055622759545,1.1227815698879495
11872,"Diagnostic Techniques, Ophthalmological",123,173,296,131.81548750819803,164.18451249180197,1.0628837120365473,0.30255839743668833,0.9331225209203904
11873,Border Disease,2,1,3,1.3359677787993045,1.6640322212006955,0.5950340882143826,0.44047904378818437,1.4970420931839326
11874,Convulsive Therapy,0,3,3,1.3359677787993045,1.6640322212006955,2.408549116618655,0.12067416358653409,0.0
11875,"Onchocerciasis, Ocular",2,1,3,1.3359677787993045,1.6640322212006955,0.5950340882143826,0.44047904378818437,1.4970420931839326
11876,"Solitary Fibrous Tumor, Pleural",4,12,16,7.125161486929624,8.874838513070376,2.471210489631864,0.11594859724320258,0.5613907849439748
11877,"Vision, Low",60,61,121,53.88403374490528,67.11596625509472,1.2514963430240362,0.26326687621837175,1.11350238335995
11878,Planets,17,5,22,9.797097044528233,12.202902955471767,9.54722681971471,0.0020025173472805534,1.735207880735922
11879,"Immunotherapy, Active",9,10,19,8.461129265728928,10.538870734271072,0.061872888200157454,0.8035598830989376,1.0636878030517416
11880,Nitroimidazoles,58,42,100,44.53225929331015,55.46774070668985,7.343012827778939,0.006732391073676877,1.3024266210700213
11881,Phagocytes,17,16,33,14.695645566792349,18.30435443320765,0.6514324852533349,0.4196009938637765,1.156805253823948
11882,8-Hydroxy-2-(di-n-propylamino)tetralin,10,17,27,12.02371000919374,14.97628999080626,0.6140695880933458,0.4332596399773373,0.8316900517688515
11883,Anterior Spinal Artery Syndrome,1,2,3,1.3359677787993045,1.6640322212006955,0.15232065397803524,0.6963274499544883,0.7485210465919663
11884,Contact Tracing,117,71,188,83.72064747142308,104.27935252857692,23.84935737243172,1.0417665114618685e-06,1.397504719966916
11885,Tenon Capsule,4,7,11,4.898548522264116,6.101451477735884,0.29714961889567415,0.5856748963104035,0.8165684144639633
11886,Allografts,498,365,863,384.3133977012666,478.6866022987334,60.630698652941895,6.885186176628622e-15,1.295817431759441
11887,Methylmethacrylates,6,12,18,8.015806672795827,9.984193327204173,0.913923923868212,0.33907542546793634,0.7485210465919663
11888,Child Language,91,116,207,92.181776737152,114.818223262848,0.027314001084190166,0.8687318797348251,0.9871799310125933
11889,Nursing Informatics,21,61,82,36.51645262051432,45.48354737948568,11.886549987241988,0.0005654075369981018,0.57508324311334
11890,"Implants, Experimental",16,24,40,17.812903717324062,22.187096282675938,0.33263985433529875,0.5641087653023606,0.8982252559103596
11891,"Ezetimibe, Simvastatin Drug Combination",3,7,10,4.4532259293310155,5.5467740706689845,0.8549703829421129,0.35515003263914136,0.6736689419327697
11892,Gatekeeping,6,16,22,9.797097044528233,12.202902955471767,2.6531726204571626,0.10334345765009478,0.6124263108479724
11893,Serum Sickness,2,3,5,2.2266129646655077,2.7733870353344923,0.04157998179191234,0.8384225011379765,0.8982252559103596
11894,Thy-1 Antigens,11,9,20,8.906451858662031,11.093548141337969,0.8871983030793726,0.34623767211652157,1.2350597268767445
11895,Pictorial Works as Topic,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
11896,Radiation Oncology,54,188,242,107.76806748981056,134.23193251018944,48.36356243048114,3.5408679713057194e-12,0.5010760725119775
11897,"Coronavirus NL63, Human",3,0,3,1.3359677787993045,1.6640322212006955,3.736689419327697,0.05322981190358983,2.245563139775899
11898,Terlipressin,7,9,16,7.125161486929624,8.874838513070376,0.003963749857671209,0.9497996955259385,0.9824338736519558
11899,"Receptors, Albumin",1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
11900,Bentonite,19,96,115,51.21209818730667,63.78790181269333,36.52792330184006,1.504948258382815e-09,0.3710060839629746
11901,Ketone Oxidoreductases,1,1,2,0.890645185866203,1.109354814133797,0.024206422657725362,0.8763608321095353,1.1227815698879495
11902,Triquetrum Bone,2,5,7,3.1172581505317103,3.8827418494682897,0.7219278853703409,0.39551225503592713,0.6415894685073997
11903,Vitamin B Deficiency,12,6,18,8.015806672795827,9.984193327204173,3.5702045292862947,0.05882506542813897,1.4970420931839326
11904,"Financing, Personal",98,84,182,81.04871191382448,100.95128808617552,6.3917358060154426,0.011465285965854858,1.2091493829562532
11905,Tooth Discoloration,8,25,33,14.695645566792349,18.30435443320765,5.499912330541738,0.01901742707958996,0.5443789429759756
11906,Pantoea,15,10,25,11.133064823327537,13.866935176672463,2.4214670801412987,0.11968279706894733,1.3473378838655394
11907,Agave,9,12,21,9.351774451595132,11.648225548404868,0.023855805692536442,0.8772523718045624,0.9623842027610995
11908,Cell Division,100,44,144,64.12645338236662,79.87354661763338,36.18019741446918,1.7988924653833669e-09,1.5594188470665964
11909,Borneo,18,16,34,15.140968159725452,18.85903184027455,0.9732935854563685,0.323860139577817,1.1888275445872407
11910,Pain Perception,165,189,354,157.64419789831794,196.35580210168206,0.6187876044553009,0.4314981767821504,1.0466607854887664
11911,Pulmonary Medicine,84,96,180,80.15806672795827,99.84193327204173,0.3319800028402885,0.5644955101134002,1.047929465228753
11912,Ethylene Glycols,36,37,73,32.50854928411641,40.49145071588359,0.6760421374412511,0.4109529405951111,1.1074010004374295
11913,DCC Receptor,5,3,8,3.562580743464812,4.437419256535188,1.04559073053168,0.3065247712064652,1.4034769623599368
11914,"Cholesterol, VLDL",9,16,25,11.133064823327537,13.866935176672463,0.7368055575989216,0.3906860973962104,0.8084027303193236
11915,Fukushima Nuclear Accident,108,149,257,114.44790638380708,142.5520936161929,0.6549213036174061,0.4183586607276438,0.9436607746918175
11916,Streptococcus suis,16,14,30,13.359677787993045,16.640322212006954,0.9407568689460759,0.33208327032277085,1.197633674547146
11917,Okadaic Acid,6,15,21,9.351774451595132,11.648225548404868,2.165783656111024,0.14111266837809416,0.6415894685073997
11918,Azides,17,50,67,29.8366137265178,37.163386273482196,9.956597182747974,0.0016027401862456422,0.5697697518834371
11919,Mucous Membrane,111,160,271,120.6824226848705,150.31757731512948,1.400501501813193,0.23663962095040456,0.9197694041148516
11920,Cryosurgery,87,191,278,123.79968083540221,154.20031916459777,19.72096227608693,8.961298162406306e-06,0.7027481768363425
11921,Streptococcus,72,67,139,61.89984041770111,77.10015958229889,2.9711629119806338,0.08476090315498222,1.1631693961429117
11922,"Administration, Cutaneous",194,374,568,252.94323278600166,315.05676721399834,24.763062923690264,6.482794789041942e-07,0.7669705090079655
11923,"Philosophy, Dental",0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
11924,Buffaloes,43,97,140,62.34516301063421,77.65483698936579,10.821850891909136,0.0010030916047411285,0.6897086786454547
11925,Ceramides,41,34,75,33.39919446998261,41.60080553001739,3.118478634226775,0.07740902484212783,1.2275745164108247
11926,Hemoglobinuria,4,7,11,4.898548522264116,6.101451477735884,0.29714961889567415,0.5856748963104035,0.8165684144639633
11927,Breakfast,85,51,136,60.563872638901806,75.4361273610982,17.775042419038563,2.486232572259909e-05,1.4034769623599368
11928,Off-Label Use,67,147,214,95.29903488768372,118.70096511231628,15.150057109617673,9.929530913628174e-05,0.7030501418924543
11929,Neptune,1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
11930,Sphagnopsida,11,20,31,13.805000380926147,17.194999619073855,1.027516842861434,0.31074260424222,0.7968127270172546
11931,Tissue Plasminogen Activator,209,288,497,221.32532868775144,275.67467131224856,1.237443631435855,0.26596429775602803,0.9443112599862432
11932,Gynecological Examination,9,39,48,21.375484460788872,26.624515539211128,12.917187842656373,0.00032557863066972264,0.4210430887079811
11933,Lymphocyte Specific Protein Tyrosine Kinase p56(lck),8,2,10,4.4532259293310155,5.5467740706689845,5.092743976781573,0.024026146824729006,1.7964505118207192
11934,Robotic Surgical Procedures,234,739,973,433.29888292390774,539.7011170760923,165.26530248770257,8.004892639458504e-38,0.5400429339234948
11935,Cysticercosis,19,16,35,15.586290752658552,19.413709247341448,1.3479376593492798,0.24563898178058088,1.2190199901640595
11936,Benzenesulfonates,18,57,75,33.39919446998261,41.60080553001739,12.800282007805261,0.00034656710567973096,0.5389351535462158
11937,Adenocarcinoma,1530,1980,3510,1563.0823011951863,1946.9176988048137,1.2623189454873232,0.26121260188298223,0.9788352147741098
11938,Cinchona Alkaloids,0,6,6,2.671935557598609,3.328064442401391,4.81709823323731,0.028178745440579092,0.0
11939,Drug Costs,296,346,642,285.89710466305115,356.10289533694885,0.6436376993428983,0.4223965951675449,1.035337522388888
11940,Hypoglossal Nerve,10,19,29,12.914355195059944,16.085644804940056,1.1856916440471748,0.2762003285098363,0.7743321171641032
11941,"Hernia, Diaphragmatic, Traumatic",2,4,6,2.671935557598609,3.328064442401391,0.3046413079560705,0.5809872619892082,0.7485210465919663
11942,Chondroitin Sulfates,30,43,73,32.50854928411641,40.49145071588359,0.34898536083479803,0.5546880553688871,0.9228341670311914
11943,E2F6 Transcription Factor,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
11944,Fatty Acid Desaturases,24,26,50,22.266129646655074,27.733870353344926,0.24341538911309613,0.6217501504199607,1.0778703070924316
11945,"Receptor, Cholecystokinin B",5,5,10,4.4532259293310155,5.5467740706689845,0.12103211328862662,0.7279177643039056,1.1227815698879495
11946,Poly (ADP-Ribose) Polymerase-1,27,25,52,23.15677483252128,28.84322516747872,1.1499345165163495,0.28356285802252645,1.1659654764221015
11947,Chenodeoxycholic Acid,9,8,17,7.570484079862726,9.429515920137275,0.48664679272818423,0.48542691856203957,1.1888275445872407
11948,Morganella,1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
11949,Thematic Apperception Test,1,6,7,3.1172581505317103,3.8827418494682897,2.5925932198856794,0.10736442269192487,0.32079473425369986
11950,Xylulose,0,3,3,1.3359677787993045,1.6640322212006955,2.408549116618655,0.12067416358653409,0.0
11951,Quinolinium Compounds,2,3,5,2.2266129646655077,2.7733870353344923,0.04157998179191234,0.8384225011379765,0.8982252559103596
11952,Butterflies,93,73,166,73.92355042689485,92.07644957310515,8.87507034181941,0.002890911024830395,1.2580564578262565
11953,Oxamic Acid,2,1,3,1.3359677787993045,1.6640322212006955,0.5950340882143826,0.44047904378818437,1.4970420931839326
11954,"Amnesia, Retrograde",10,8,18,8.015806672795827,9.984193327204173,0.8854830628956225,0.34670429746445774,1.2475350776532772
11955,Fetofetal Transfusion,23,41,64,28.500645947718496,35.499354052281504,1.9139571242724527,0.16652435663957996,0.8069992533569638
11956,"Contraceptive Devices, Female",17,11,28,12.469032602126841,15.530967397873159,2.9683057773400217,0.08491073786332042,1.3633776205782242
11957,Schizophrenic Language,1,5,6,2.671935557598609,3.328064442401391,1.8861342963774483,0.16963857976490915,0.37426052329598314
11958,Pesticide Synergists,2,2,4,1.781290371732406,2.218709628267594,0.048412845315450724,0.8258484198571171,1.1227815698879495
11959,Nasopharynx,135,116,251,111.77597082620848,139.22402917379154,8.69933808827079,0.0031832562153695323,1.2077730034651248
11960,Brain Ischemia,804,955,1759,783.3224409693255,975.6775590306745,0.9840507425168766,0.3212007851008546,1.0263972509265622
11961,Bacteroidaceae Infections,12,8,20,8.906451858662031,11.093548141337969,1.9371736641130375,0.1639757421097047,1.3473378838655394
11962,Viscum,1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
11963,Minimally Invasive Surgical Procedures,296,726,1022,455.1196899776297,566.8803100223703,100.29556893499989,1.3127013777141945e-23,0.6503783653362681
11964,Pituitary Gland,81,109,190,84.61129265728928,105.38870734271072,0.2778795346583531,0.5980944247843685,0.9573190227465674
11965,Nucleoplasmins,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
11966,"Neurons, Afferent",69,34,103,45.868227072109455,57.131772927890545,21.03126570948327,4.5184932422507055e-06,1.5043092878110393
11967,Splenic Neoplasms,17,33,50,22.266129646655074,27.733870353344926,2.245421534556131,0.1340103848957156,0.7634914675238057
11968,"Egypt, Ancient",6,1,7,3.1172581505317103,3.8827418494682897,4.806160391067417,0.028358162793080264,1.924768405522199
11969,Ammi,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
11970,Medullary Sponge Kidney,1,2,3,1.3359677787993045,1.6640322212006955,0.15232065397803524,0.6963274499544883,0.7485210465919663
11971,"Fluorosis, Dental",18,23,41,18.25822631025716,22.74177368974284,0.006584183361320203,0.9353282444872822,0.9858569881942971
11972,Hate,3,14,17,7.570484079862726,9.429515920137275,4.974624149631483,0.025721791905297612,0.3962758481957469
11973,Territoriality,34,35,69,30.727258912384002,38.272741087616,0.6284330270563789,0.4279306730268032,1.1065093732229068
11974,Muscle Proteins,140,115,255,113.55726119794089,141.44273880205913,11.100881942620362,0.0008628667534230262,1.2328581943867682
11975,Benzofurans,74,160,234,104.20548674634576,129.79451325365426,15.784855620621133,7.096829942559265e-05,0.7101353518949424
11976,Ubiquitin C,1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
11977,STAT2 Transcription Factor,5,2,7,3.1172581505317103,3.8827418494682897,2.0500681880793836,0.15219937301565825,1.6039736712684993
11978,Human Characteristics,3,10,13,5.78919370813032,7.21080629186968,2.4226952932260204,0.1195890103794385,0.5182068784098229
11979,Metronidazole,102,133,235,104.65080933927885,130.34919066072115,0.12105254262801407,0.7278957141437529,0.9746699585410286
11980,Brachial Plexus Neuropathies,16,73,89,39.63371077104603,49.36628922895397,25.40730611913372,4.6415688868776067e-07,0.40369674422937507
11981,Spinocerebellar Tracts,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
11982,Inosine Nucleotides,1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
11983,"Aneurysm, Ruptured",155,186,341,151.8550041901876,189.1449958098124,0.11742770076922232,0.731841276042102,1.020710518079954
11984,NK Cell Lectin-Like Receptor Subfamily B,8,3,11,4.898548522264116,6.101451477735884,3.5401534814103193,0.059899918225695535,1.6331368289279267
11985,Leukocytes,289,251,540,240.4742001838748,299.5257998161252,17.653728325778072,2.649953086112209e-05,1.2017921248059904
11986,"Ephemeral Fever Virus, Bovine",0,5,5,2.2266129646655077,2.7733870353344923,4.0142485276977595,0.045117325228670103,0.0
11987,Drug Recalls,2,6,8,3.562580743464812,4.437419256535188,1.235605244815932,0.2663197144020472,0.5613907849439748
11988,"Tumor Cells, Cultured",281,240,521,232.01307091814587,288.9869290818541,18.64693688852772,1.5729978835047092e-05,1.2111386608004369
11989,"Retinol-Binding Proteins, Cellular",4,1,5,2.2266129646655077,2.7733870353344923,2.5463719883907867,0.11054784502486541,1.7964505118207192
11990,Materia Medica,9,13,22,9.797097044528233,12.202902955471767,0.11691884354691154,0.7324005803366922,0.9186394662719588
11991,Methyl Ethers,87,153,240,106.87742230394436,133.12257769605563,6.66490067474644,0.009833013558897487,0.8140166381687634
11992,Nocturnal Enuresis,18,51,69,30.727258912384002,38.272741087616,9.50397886080819,0.002050268250306465,0.5857990799415389
11993,Chrysobalanaceae,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
11994,Border disease virus,2,1,3,1.3359677787993045,1.6640322212006955,0.5950340882143826,0.44047904378818437,1.4970420931839326
11995,"Pigments, Biological",60,127,187,83.27532487848998,103.72467512151002,11.728289860110515,0.000615571327144123,0.7205015421740852
11996,Cochlear Diseases,2,10,12,5.343871115197218,6.656128884802782,3.7722685927548967,0.05210891332408822,0.37426052329598314
11997,Space Flight,44,88,132,58.782582267169396,73.2174177328306,6.702108775033553,0.00962989510590992,0.7485210465919663
11998,Exhalation,86,140,226,100.64290600288093,125.35709399711907,3.8408814617600076,0.050017219664619264,0.8545063275253421
11999,Submarine Medicine,1,4,5,2.2266129646655077,2.7733870353344923,1.2182316856817457,0.2697079637581902,0.4491126279551798
12000,Orthodontic Brackets,53,62,115,51.21209818730667,63.78790181269333,0.11253154543075722,0.7372802116144261,1.0349117078967187
12001,Background Radiation,14,60,74,32.95387187704951,41.04612812295049,19.65390966673597,9.281321264089477e-06,0.4248362696873323
12002,Sensory System Agents,15,25,40,17.812903717324062,22.187096282675938,0.8008193102949281,0.3708485220672665,0.8420861774159621
12003,Seroma,15,45,60,26.71935557598609,33.28064442401391,9.267039336119492,0.0023331454601712986,0.5613907849439748
12004,Phenanthrenes,40,101,141,62.79048560356731,78.2095143964327,14.913268580499324,0.00011256845381868854,0.6370391885889076
12005,Sarcolemma,5,6,11,4.898548522264116,6.101451477735884,0.0037879903473942555,0.950923862039187,1.020710518079954
12006,Optical Devices,36,57,93,41.415001142778436,51.584998857221564,1.2764357252426712,0.25856280521632097,0.8692502476551867
12007,Inventors,3,5,8,3.562580743464812,4.437419256535188,0.16016386205898542,0.6890056978052088,0.8420861774159621
12008,Lactulose,12,35,47,20.93016186785577,26.06983813214423,6.869191093908089,0.008769433678807002,0.5733352697300167
12009,Death-Associated Protein Kinases,9,6,15,6.679838893996522,8.320161106003477,1.4528802480847787,0.22806635407698783,1.3473378838655394
12010,Metoclopramide,23,24,47,20.93016186785577,26.06983813214423,0.3690283262177102,0.5435343905272315,1.0988926003158654
12011,Enteropeptidase,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
12012,Fundus Oculi,139,119,258,114.89322897674019,143.10677102325982,9.118915130836193,0.002529799437374163,1.2098189008870153
12013,"Heart Bypass, Left",1,1,2,0.890645185866203,1.109354814133797,0.024206422657725362,0.8763608321095353,1.1227815698879495
12014,Neoplasm Staging,3816,5050,8866,3948.230108944878,4917.769891055122,7.983949452620244,0.004719387293074677,0.9665090166235992
12015,Phentermine,6,6,12,5.343871115197218,6.656128884802782,0.14523853594635217,0.7031277566170984,1.1227815698879495
12016,Capillary Resistance,1,1,2,0.890645185866203,1.109354814133797,0.024206422657725362,0.8763608321095353,1.1227815698879495
12017,"Mice, Neurologic Mutants",7,11,18,8.015806672795827,9.984193327204173,0.2320782344058228,0.6299871124733164,0.8732745543572941
12018,Lymphocyte Transfusion,17,8,25,11.133064823327537,13.866935176672463,5.5740051419906465,0.01822901835882392,1.5269829350476114
12019,Imipenem,30,26,56,24.938065204253682,31.061934795746318,1.852379048982967,0.1735069502215515,1.2029802534513745
12020,Body Burden,48,93,141,62.79048560356731,78.2095143964327,6.281025370604635,0.012203746901787714,0.764447026306689
12021,"Reflex, Righting",5,7,12,5.343871115197218,6.656128884802782,0.0398928388196257,0.8416902502412655,0.935651308239958
12022,Time Perception,150,191,341,151.8550041901876,189.1449958098124,0.04085264734930556,0.8398226170062102,0.9877843723354395
12023,Volvox,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
12024,Bacteriocins,31,38,69,30.727258912384002,38.272741087616,0.004364523532632068,0.9473264416056073,1.0088761932326502
12025,Child Nutrition Disorders,104,61,165,73.47822783396175,91.52177216603825,22.857058631083603,1.7450727206137776e-06,1.4153852517375363
12026,Trial of Labor,9,43,52,23.15677483252128,28.84322516747872,15.603071535855364,7.812757478895845e-05,0.3886551588073671
12027,Retinal Dystrophies,15,14,29,12.914355195059944,16.085644804940056,0.6072499563906693,0.43582513300409864,1.1614981757461547
12028,Farnesol,7,6,13,5.78919370813032,7.21080629186968,0.45655255757253166,0.4992395626903302,1.2091493829562532
12029,Tropomodulin,1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
12030,Organ Trafficking,3,2,5,2.2266129646655077,2.7733870353344923,0.48429341602825937,0.48648398485165445,1.3473378838655394
12031,Chlorophyll A,66,152,218,97.08032525941613,120.91967474058387,17.93904877820926,2.28093008260662e-05,0.6798493909413272
12032,Metered Dose Inhalers,23,34,57,25.383387797186785,31.616612202813215,0.40345895693284783,0.5253082924099894,0.9061044248218539
12033,"DNA, Single-Stranded",32,86,118,52.54806596610598,65.45193403389402,14.485873536449539,0.0001412145734045786,0.6089662751934641
12034,Borna disease virus,4,1,5,2.2266129646655077,2.7733870353344923,2.5463719883907867,0.11054784502486541,1.7964505118207192
12035,Bisphosphonate-Associated Osteonecrosis of the Jaw,25,72,97,43.19629151451085,53.80370848548915,13.819070472958483,0.00020128279266153252,0.5787533865401802
12036,"Coma, Post-Head Injury",2,2,4,1.781290371732406,2.218709628267594,0.048412845315450724,0.8258484198571171,1.1227815698879495
12037,"Nephrostomy, Percutaneous",42,176,218,97.08032525941613,120.91967474058387,56.34057732732954,6.094463649469006e-14,0.4326314305990264
12038,Dermatologists,0,5,5,2.2266129646655077,2.7733870353344923,4.0142485276977595,0.045117325228670103,0.0
12039,"Bronchiolitis, Viral",14,12,26,11.57838741626064,14.42161258373936,0.9131051151450633,0.3392918804879684,1.2091493829562532
12040,Lye,2,0,2,0.890645185866203,1.109354814133797,2.491126279551798,0.11448976709761949,2.245563139775899
12041,Whey,9,55,64,28.500645947718496,35.499354052281504,24.054858962171743,9.362969460320693e-07,0.3157823165309858
12042,Phytochelatins,3,11,14,6.234516301063421,7.765483698936579,3.0253487591620596,0.08197269506329362,0.48119210138054974
12043,"Enterocolitis, Necrotizing",90,135,225,100.19758340994784,124.80241659005216,1.8710991806360524,0.17134924207445448,0.8982252559103596
12044,Pelvic Bones,62,199,261,116.22919675553949,144.7708032444605,45.61530995544193,1.4391233129440722e-11,0.5334287918241599
12045,Parturient Paresis,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
12046,Video Recording,517,787,1304,580.7006611847644,723.2993388152356,12.59781084193779,0.00038619882314679755,0.890303790846733
12047,Glucose-6-Phosphatase,7,8,15,6.679838893996522,8.320161106003477,0.02766500023669069,0.8678988400468706,1.047929465228753
12048,Phlebovirus,26,10,36,16.031613345591655,19.968386654408345,11.174601473401747,0.0008292470584187737,1.6217956009492605
12049,Anticholesteremic Agents,137,164,301,134.04210047286355,166.95789952713645,0.11767525131438927,0.7315696733964577,1.0220669440176018
12050,Contraindications,107,252,359,159.87081086298343,199.12918913701657,31.522618629186503,1.9713057862351297e-08,0.6692904065627331
12051,Myoviridae,8,7,15,6.679838893996522,8.320161106003477,0.47037843447303795,0.49281312250583165,1.197633674547146
12052,Trematoda,38,85,123,54.774678930771486,68.22532106922851,9.26164468585089,0.0023400278604702963,0.6937512139145054
12053,Arteriviridae,1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
12054,"Antibodies, Archaeal",0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
12055,Toll-Like Receptor 7,22,21,43,19.148871496123366,23.851128503876634,0.7653320882436603,0.3816649932101881,1.1488927691876694
12056,Lymphomatoid Papulosis,5,8,13,5.78919370813032,7.21080629186968,0.19395843453298345,0.659642266411539,0.8636781306830381
12057,Mephentermine,0,1,1,0.4453225929331015,0.5546774070668985,0.8028497055395517,0.3702427178627814,0.0
12058,Tardigrada,4,9,13,5.78919370813032,7.21080629186968,0.9969104911629287,0.3180592351548792,0.6909425045464305
12059,Indinavir,1,1,2,0.890645185866203,1.109354814133797,0.024206422657725362,0.8763608321095353,1.1227815698879495
12060,Elimination Disorders,0,2,2,0.890645185866203,1.109354814133797,1.6056994110791034,0.20509738754846735,0.0
12061,Tensor Tympani,0,2,2,0.890645185866203,1.109354814133797,1.6056994110791034,0.20509738754846735,0.0
12062,Scopulariopsis,2,1,3,1.3359677787993045,1.6640322212006955,0.5950340882143826,0.44047904378818437,1.4970420931839326
12063,Bufo bufo,2,5,7,3.1172581505317103,3.8827418494682897,0.7219278853703409,0.39551225503592713,0.6415894685073997
12064,Cadaver,223,545,768,342.00775137262195,425.99224862737805,74.6576082888034,5.598545888982013e-18,0.6520320054297206
12065,Gene Ontology,604,225,829,369.17242954154113,459.82757045845887,269.29508895467336,1.6163755492622928e-60,1.6360918412842498
12066,"Esophageal Sphincter, Upper",14,13,27,12.02371000919374,14.97628999080626,0.5856287271207574,0.44411445849180853,1.164366072476392
12067,Myogenic Regulatory Factors,1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
12068,Mouth Breathing,16,14,30,13.359677787993045,16.640322212006954,0.9407568689460759,0.33208327032277085,1.197633674547146
12069,Neoplasm Metastasis,1200,1039,2239,997.0772855772143,1241.9227144227857,74.4546843461621,6.204628088920633e-18,1.2035175380665828
12070,Ions,132,445,577,256.9511361223996,320.0488638776004,109.54420292361353,1.2332355199291942e-25,0.5137163508672767
12071,Cognitive Behavioral Therapy,916,1087,2003,891.9811536450023,1111.0188463549978,1.166025727643182,0.2802193538204789,1.0269275267272708
12072,Rituximab,317,348,665,296.1395243005125,368.8604756994875,2.6491805903792254,0.10360328748259871,1.0704413764044511
12073,Asperger Syndrome,17,47,64,28.500645947718496,35.499354052281504,8.366605420814132,0.003821788411086913,0.5964777090029731
12074,Thalamic Diseases,3,5,8,3.562580743464812,4.437419256535188,0.16016386205898542,0.6890056978052088,0.8420861774159621
12075,Levivirus,12,17,29,12.914355195059944,16.085644804940056,0.1167123113331,0.7326279755673253,0.9291985405969237
12076,Siberia,35,57,92,40.96967854984534,51.03032145015466,1.5681906469943465,0.21046997028795802,0.8542903249147442
12077,Apolipoproteins E,242,164,406,180.80097273083922,225.19902726916078,37.346318714353515,9.890740019330376e-10,1.3384883739550926
12078,"Medicine, Korean Traditional",16,6,22,9.797097044528233,12.202902955471767,7.0803069628206385,0.007793565848998143,1.6331368289279267
12079,Eremophila Plant,1,0,1,0.4453225929331015,0.5546774070668985,1.245563139775899,0.26440158855823453,2.245563139775899
12080,Secale,19,18,37,16.476935938524754,20.523064061475246,0.6965296771328198,0.4039522357006162,1.1531270177227588
12081,SOXE Transcription Factors,10,14,24,10.687742230394436,13.312257769605564,0.0797856776392514,0.7775880640620647,0.935651308239958
12082,Cerebellar Cortex,15,17,32,14.250322973859248,17.749677026140752,0.07110222970336627,0.7897386441183136,1.0526077217699528
